,year,week,ice_in_date,max_temp,min_temp,daily_avg,precipitation,snow,snow_depth,low_freezing,high_freezing,avg_freezing
114,1984,43,1984-12-06,53.42857142857143,35.714285714285715,44.57142857142857,0.09428571428571429,0.0,0.0,2.0,0.0,0.0
115,1984,45,1984-12-06,46.285714285714285,28.714285714285715,37.5,0.0,0.0,0.0,4.0,0.0,1.0
116,1984,47,1984-12-06,40.857142857142854,20.857142857142858,30.857142857142858,0.0,0.0,0.0,6.0,2.0,4.0
117,1985,1,1985-11-27,25.625,2.25,13.9375,0.005,0.1625,5.75,8.0,5.0,8.0
118,1985,11,1985-11-27,43.714285714285715,29.571428571428573,36.642857142857146,0.12000000000000001,0.6714285714285715,3.142857142857143,4.0,0.0,0.0
119,1985,34,1985-11-27,70.0,56.142857142857146,63.07142857142857,0.06285714285714286,0.0,0.0,0.0,0.0,0.0
120,1985,39,1985-11-27,52.57142857142857,37.57142857142857,45.07142857142857,0.2785714285714286,0.05714285714285715,0.0,0.0,0.0,0.0
121,1985,46,1985-11-27,37.0,27.0,32.0,0.037142857142857144,0.42857142857142855,0.42857142857142855,6.0,0.0,3.0
122,1986,9,1986-12-05,31.285714285714285,13.571428571428571,22.428571428571427,0.022857142857142857,0.08571428571428573,16.857142857142858,7.0,3.0,6.0
123,1986,36,1986-12-05,71.57142857142857,54.285714285714285,62.92857142857143,0.12,0.0,0.0,0.0,0.0,0.0
124,1986,40,1986-12-05,61.857142857142854,45.42857142857143,53.642857142857146,0.032857142857142856,0.0,0.0,0.0,0.0,0.0
125,1986,48,1986-12-05,43.0,26.142857142857142,34.57142857142857,0.0,0.0,0.5714285714285714,7.0,0.0,1.0
126,1987,3,1987-12-17,32.142857142857146,13.285714285714286,22.714285714285715,0.005714285714285714,0.05714285714285715,0.0,7.0,4.0,4.0
127,1987,13,1987-12-17,49.857142857142854,35.714285714285715,42.785714285714285,0.02428571428571429,0.0,0.0,2.0,0.0,1.0
128,1987,14,1987-12-17,48.0,23.285714285714285,35.642857142857146,0.0,0.0,0.0,7.0,0.0,2.0
129,1987,19,1987-12-17,79.0,49.714285714285715,64.35714285714286,0.032857142857142856,0.0,0.0,0.0,0.0,0.0
130,1987,28,1987-12-17,84.71428571428571,66.71428571428571,75.71428571428571,0.11571428571428573,0.0,0.0,0.0,0.0,0.0
131,1987,46,1987-12-17,51.857142857142854,28.714285714285715,40.285714285714285,0.02,0.0,0.0,4.0,0.0,2.0
132,1987,50,1987-12-17,36.857142857142854,29.428571428571427,33.142857142857146,0.08571428571428573,0.042857142857142864,0.2857142857142857,4.0,2.0,2.0
133,1988,5,1988-12-01,8.571428571428571,-6.571428571428571,1.0,0.012857142857142857,0.17142857142857143,7.571428571428571,7.0,7.0,7.0
134,1988,12,1988-12-01,48.142857142857146,27.714285714285715,37.92857142857143,0.09428571428571429,0.028571428571428574,0.0,5.0,0.0,2.0
135,1988,20,1988-12-01,73.71428571428571,51.142857142857146,62.42857142857143,0.049999999999999996,0.0,0.0,0.0,0.0,0.0
136,1988,27,1988-12-01,92.85714285714286,71.0,81.92857142857143,0.012857142857142859,0.0,0.0,0.0,0.0,0.0
137,1988,29,1988-12-01,84.0,61.857142857142854,72.92857142857143,0.041428571428571426,0.0,0.0,0.0,0.0,0.0
138,1988,32,1988-12-01,87.71428571428571,66.71428571428571,77.21428571428571,0.07428571428571429,0.0,0.0,0.0,0.0,0.0
139,1988,36,1988-12-01,77.71428571428571,50.0,63.857142857142854,0.0,0.0,0.0,0.0,0.0,0.0
140,1989,6,1989-12-03,22.571428571428573,0.42857142857142855,11.5,0.018571428571428572,0.38571428571428573,5.571428571428571,7.0,5.0,7.0
141,1989,10,1989-12-03,36.285714285714285,21.571428571428573,28.928571428571427,0.008571428571428572,0.08571428571428573,9.0,6.0,2.0,3.0
142,1989,28,1989-12-03,84.42857142857143,65.28571428571429,74.85714285714286,0.03428571428571429,0.0,0.0,0.0,0.0,0.0
143,1990,5,1990-12-18,33.57142857142857,10.428571428571429,22.0,0.014285714285714287,0.17142857142857143,0.2857142857142857,7.0,4.0,7.0
144,1990,18,1990-12-18,63.57142857142857,37.714285714285715,50.642857142857146,0.0014285714285714286,0.0,0.0,2.0,0.0,0.0
145,1990,22,1990-12-18,73.57142857142857,50.0,61.785714285714285,0.21571428571428572,0.0,0.0,0.0,0.0,0.0
146,1990,24,1990-12-18,80.71428571428571,62.0,71.35714285714286,0.6557142857142858,0.0,0.0,0.0,0.0,0.0
147,1990,35,1990-12-18,84.71428571428571,63.142857142857146,73.92857142857143,0.0,0.0,0.0,0.0,0.0,0.0
148,1990,41,1990-12-18,56.857142857142854,36.57142857142857,46.714285714285715,0.03571428571428571,0.0,0.0,1.0,0.0,0.0
149,1991,14,1991-11-25,72.28571428571429,43.857142857142854,58.07142857142857,0.002857142857142857,0.0,0.0,1.0,0.0,0.0
150,1991,17,1991-11-25,65.28571428571429,42.285714285714285,53.785714285714285,0.055714285714285716,0.0,0.0,1.0,0.0,0.0
151,1991,20,1991-11-25,72.28571428571429,54.285714285714285,63.285714285714285,0.12857142857142856,0.0,0.0,0.0,0.0,0.0
152,1991,26,1991-11-25,90.0,70.0,80.0,0.21857142857142858,0.0,0.0,0.0,0.0,0.0
153,1991,35,1991-11-25,86.71428571428571,66.0,76.35714285714286,0.0071428571428571435,0.0,0.0,0.0,0.0,0.0
154,1991,43,1991-11-25,56.0,41.142857142857146,48.57142857142857,0.14714285714285716,0.0,0.0,0.0,0.0,0.0
155,1992,2,1992-12-18,34.142857142857146,21.714285714285715,27.928571428571427,0.04142857142857143,0.09999999999999999,7.857142857142857,6.0,0.0,6.0
156,1992,3,1992-12-18,18.571428571428573,-3.7142857142857144,7.428571428571429,0.0071428571428571435,0.08571428571428573,7.0,7.0,7.0,7.0
157,1992,26,1992-12-18,73.0,53.57142857142857,63.285714285714285,0.004285714285714286,0.0,0.0,0.0,0.0,0.0
158,1992,27,1992-12-18,73.42857142857143,55.42857142857143,64.42857142857143,0.3728571428571429,0.0,0.0,0.0,0.0,0.0
159,1992,40,1992-12-18,71.42857142857143,44.42857142857143,57.92857142857143,0.0,0.0,0.0,0.0,0.0,0.0
160,1992,45,1992-12-18,32.0,27.0,29.5,0.12714285714285714,1.0285714285714287,5.0,5.0,3.0,5.0
161,1992,46,1992-12-18,39.714285714285715,26.285714285714285,33.0,0.005714285714285714,0.014285714285714287,0.5714285714285714,5.0,1.0,3.0
162,1992,48,1992-12-18,34.857142857142854,23.142857142857142,29.0,0.0014285714285714286,0.0,0.0,7.0,1.0,6.0
163,1992,50,1992-12-18,32.57142857142857,25.428571428571427,29.0,0.04,0.15714285714285717,0.42857142857142855,6.0,3.0,5.0
164,1993,29,1993-12-11,76.42857142857143,62.857142857142854,69.64285714285714,0.06999999999999999,0.0,0.0,0.0,0.0,0.0
165,1993,31,1993-12-11,74.28571428571429,54.142857142857146,64.21428571428571,0.1142857142857143,0.0,0.0,0.0,0.0,0.0
166,1993,33,1993-12-11,79.71428571428571,62.714285714285715,71.21428571428571,0.19857142857142857,0.0,0.0,0.0,0.0,0.0
167,1993,38,1993-12-11,61.57142857142857,44.0,52.785714285714285,0.13142857142857142,0.0,0.0,0.0,0.0,0.0
168,1994,12,1994-12-11,46.57142857142857,27.142857142857142,36.857142857142854,0.02428571428571429,0.21428571428571427,0.0,6.0,0.0,1.0
169,1994,13,1994-12-11,48.857142857142854,25.285714285714285,37.07142857142857,0.0,0.0,0.0,7.0,0.0,2.0
170,1994,23,1994-12-11,76.28571428571429,53.0,64.64285714285714,0.12714285714285717,0.0,0.0,0.0,0.0,0.0
171,1994,36,1994-12-11,81.14285714285714,58.142857142857146,69.64285714285714,0.0014285714285714286,0.0,0.0,0.0,0.0,0.0
172,1994,40,1994-12-11,59.714285714285715,47.42857142857143,53.57142857142857,0.25142857142857145,0.0,0.0,0.0,0.0,0.0
173,1994,42,1994-12-11,61.857142857142854,49.285714285714285,55.57142857142857,0.20714285714285713,0.0,0.0,0.0,0.0,0.0
174,1994,46,1994-12-11,47.285714285714285,30.571428571428573,38.92857142857143,0.025714285714285714,0.0,0.0,4.0,0.0,0.0
175,1994,49,1994-12-11,21.571428571428573,10.285714285714286,15.928571428571429,0.022857142857142857,0.2857142857142857,2.857142857142857,7.0,7.0,7.0
176,1994,50,1994-12-11,27.0,12.142857142857142,19.571428571428573,0.045714285714285714,0.5714285714285714,4.571428571428571,7.0,5.0,7.0
177,1995,3,1995-11-28,27.142857142857142,16.285714285714285,21.714285714285715,0.028571428571428574,0.2714285714285714,0.14285714285714285,7.0,5.0,7.0
178,1995,11,1995-11-28,56.42857142857143,35.142857142857146,45.785714285714285,0.03428571428571429,0.0,0.0,2.0,0.0,0.0
179,1995,14,1995-11-28,45.0,23.571428571428573,34.285714285714285,0.004285714285714286,0.0,0.0,4.0,1.0,1.0
180,1995,15,1995-11-28,48.0,35.714285714285715,41.857142857142854,0.12714285714285717,0.0,0.0,0.0,0.0,0.0
181,1995,19,1995-11-28,64.57142857142857,46.0,55.285714285714285,0.12142857142857143,0.0,0.0,0.0,0.0,0.0
182,1995,20,1995-11-28,71.85714285714286,45.57142857142857,58.714285714285715,0.0,0.0,0.0,0.0,0.0,0.0
183,1995,26,1995-11-28,76.42857142857143,58.57142857142857,67.5,0.16,0.0,0.0,0.0,0.0,0.0
184,1995,28,1995-11-28,90.42857142857143,68.42857142857143,79.42857142857143,0.1685714285714286,0.0,0.0,0.0,0.0,0.0
185,1995,32,1995-11-28,85.14285714285714,68.14285714285714,76.64285714285714,0.22999999999999998,0.0,0.0,0.0,0.0,0.0
186,1995,33,1995-11-28,83.42857142857143,64.42857142857143,73.92857142857143,0.02142857142857143,0.0,0.0,0.0,0.0,0.0
187,1995,48,1995-11-28,33.57142857142857,14.714285714285714,24.142857142857142,0.014285714285714285,0.15714285714285717,3.0,7.0,3.0,6.0
188,1995,49,1995-11-28,21.285714285714285,3.4285714285714284,12.357142857142858,0.06571428571428571,1.1285714285714286,2.857142857142857,7.0,5.0,7.0
189,1996,31,1996-11-25,80.28571428571429,58.57142857142857,69.42857142857143,0.06,0.0,0.0,0.0,0.0,0.0
190,1997,4,1997-12-26,22.428571428571427,3.142857142857143,12.785714285714286,0.06999999999999999,0.7857142857142857,13.428571428571429,7.0,4.0,7.0
191,1997,5,1997-12-26,20.857142857142858,1.0,10.928571428571429,0.0071428571428571435,0.1285714285714286,13.857142857142858,7.0,5.0,7.0
192,1997,7,1997-12-26,19.285714285714285,3.857142857142857,11.571428571428571,0.02285714285714286,0.3285714285714286,10.571428571428571,7.0,7.0,7.0
193,1997,8,1997-12-26,33.0,16.857142857142858,24.928571428571427,0.011428571428571429,0.21428571428571427,8.857142857142858,7.0,3.0,5.0
194,1997,18,1997-12-26,61.714285714285715,36.285714285714285,49.0,0.047142857142857146,0.0,0.0,3.0,0.0,0.0
195,1997,23,1997-12-26,79.14285714285714,55.857142857142854,67.5,0.09857142857142856,0.0,0.0,0.0,0.0,0.0
196,1997,24,1997-12-26,83.71428571428571,57.142857142857146,70.42857142857143,0.022857142857142857,0.0,0.0,0.0,0.0,0.0
197,1997,27,1997-12-26,75.14285714285714,56.42857142857143,65.78571428571429,0.45,0.0,0.0,0.0,0.0,0.0
198,1997,28,1997-12-26,78.42857142857143,59.714285714285715,69.07142857142857,0.19714285714285712,0.0,0.0,0.0,0.0,0.0
199,1997,32,1997-12-26,78.71428571428571,60.57142857142857,69.64285714285714,0.058571428571428566,0.0,0.0,0.0,0.0,0.0
200,1997,39,1997-12-26,71.0,48.285714285714285,59.642857142857146,0.032857142857142856,0.0,0.0,0.0,0.0,0.0
201,1998,3,1998-12-25,16.571428571428573,-1.2857142857142858,7.642857142857143,0.10428571428571429,1.3714285714285714,6.0,7.0,7.0,7.0
202,1998,9,1998-12-25,44.42857142857143,33.57142857142857,39.0,0.12714285714285714,0.32857142857142857,0.14285714285714285,4.0,0.0,2.0
203,1998,10,1998-12-25,34.42857142857143,22.285714285714285,28.357142857142858,0.04,0.5285714285714286,0.7142857142857143,7.0,2.0,6.0
204,1998,35,1998-12-25,80.85714285714286,59.857142857142854,70.35714285714286,0.02428571428571429,0.0,0.0,0.0,0.0,0.0
205,1998,38,1998-12-25,83.57142857142857,59.285714285714285,71.42857142857143,0.08142857142857142,0.0,0.0,0.0,0.0,0.0
206,1998,53,1998-12-25,21.75,-2.75,9.5,0.0,0.025,0.5,4.0,3.0,4.0
207,1999,14,1999-12-21,55.42857142857143,39.285714285714285,47.357142857142854,0.25857142857142856,0.0,0.0,0.0,0.0,0.0
208,1999,21,1999-12-21,77.14285714285714,50.285714285714285,63.714285714285715,0.027142857142857142,0.0,0.0,0.0,0.0,0.0
209,1999,23,1999-12-21,79.0,61.42857142857143,70.21428571428571,0.1985714285714286,0.0,0.0,0.0,0.0,0.0
210,1999,25,1999-12-21,85.71428571428571,65.0,75.35714285714286,0.06999999999999999,0.0,0.0,0.0,0.0,0.0
211,1999,26,1999-12-21,79.85714285714286,60.57142857142857,70.21428571428571,0.16285714285714287,0.0,0.0,0.0,0.0,0.0
212,1999,32,1999-12-21,77.28571428571429,58.714285714285715,68.0,0.18714285714285714,0.0,0.0,0.0,0.0,0.0
213,1999,46,1999-12-21,51.0,32.285714285714285,41.642857142857146,0.02142857142857143,0.0,0.0,4.0,0.0,0.0
214,1999,48,1999-12-21,41.714285714285715,28.571428571428573,35.142857142857146,0.0,0.0,0.0,4.0,0.0,3.0
