Season,WeekNum,Week,Game_ID,Away,Home,Kickoff_UTC,NeutralSite,Provider,Spread_Home,Spread_Detail,Over_Under,Away_ML,Home_ML,Away_Win_Prob,Home_Win_Prob,Open_Spread_Home,Open_Away_ML,Open_Home_ML,ESPN_Home_Win_Prob,ESPN_Matchup_Quality,Fetched_At_UTC
2026,15,Week 15,401873124,San Francisco 49ers,Los Angeles Chargers,2026-12-18T01:15Z,False,DraftKings,-2.5,LAC -2.5,47.5,120,-142,0.43650793650793646,0.5634920634920635,-2.5,120.0,-142.0,53.322,78.875,2026-09-08T17:14:53Z
2026,15,Week 15,401873125,Seattle Seahawks,Philadelphia Eagles,2026-12-19T22:00Z,False,DraftKings,-1.5,PHI -1.5,43.5,105,-125,0.4675324675324675,0.5324675324675325,-1.5,-105.0,-115.0,50.361999999999995,77.554,2026-09-08T17:14:53Z
2026,15,Week 15,401873126,Chicago Bears,Buffalo Bills,2026-12-20T01:20Z,False,DraftKings,-3.5,BUF -3.5,51.5,154,-185,0.3775334481388264,0.6224665518611737,-3.5,154.0,-185.0,64.14,76.643,2026-09-08T17:14:53Z
2026,15,Week 15,401873129,Cincinnati Bengals,Carolina Panthers,2026-12-20T18:00Z,False,DraftKings,2.5,CIN -2.5,47.5,-148,124,0.5720596355604638,0.42794036443953615,2.5,-142.0,120.0,39.798,43.923,2026-09-08T17:14:53Z
2026,15,Week 15,401873133,Miami Dolphins,Green Bay Packers,2026-12-20T18:00Z,False,DraftKings,-10.5,GB -10.5,45.5,470,-650,0.16835016835016833,0.8316498316498315,-10.5,425.0,-575.0,81.95700000000001,39.988,2026-09-08T17:14:53Z
2026,15,Week 15,401873132,Jacksonville Jaguars,Houston Texans,2026-12-20T18:00Z,False,DraftKings,-3.0,HOU -3,43.5,136,-162,0.4066302458405761,0.593369754159424,-3.0,130.0,-155.0,58.257999999999996,68.199,2026-09-08T17:14:53Z
2026,15,Week 15,401873130,Cleveland Browns,New York Giants,2026-12-20T18:00Z,False,DraftKings,-4.5,NYG -4.5,40.5,180,-218,0.34252477380439467,0.6574752261956054,-4.5,185.0,-225.0,65.46600000000001,19.894,2026-09-08T17:14:53Z
2026,15,Week 15,401873128,Baltimore Ravens,Pittsburgh Steelers,2026-12-20T18:00Z,False,DraftKings,2.5,BAL -2.5,46.5,-148,124,0.5720596355604638,0.42794036443953615,2.5,-135.0,114.0,42.548,63.15,2026-09-08T17:14:53Z
2026,15,Week 15,401873134,New Orleans Saints,Tampa Bay Buccaneers,2026-12-20T18:00Z,False,DraftKings,-3.5,TB -3.5,45.5,164,-198,0.3630958183058778,0.6369041816941223,-3.5,170.0,-205.0,63.044999999999995,35.734,2026-09-08T17:14:53Z
2026,15,Week 15,401873131,Indianapolis Colts,Tennessee Titans,2026-12-20T18:00Z,False,DraftKings,1.5,IND -1.5,47.5,-125,105,0.5324675324675325,0.4675324675324675,1.5,-125.0,105.0,44.505,30.252,2026-09-08T17:14:53Z
2026,15,Week 15,401873127,Atlanta Falcons,Washington Commanders,2026-12-20T18:00Z,False,DraftKings,-3.5,WSH -3.5,46.5,154,-185,0.3775334481388264,0.6224665518611737,-3.5,154.0,-185.0,54.1,33.22,2026-09-08T17:14:53Z
2026,15,Week 15,401873135,New York Jets,Arizona Cardinals,2026-12-20T21:05Z,False,DraftKings,1.5,NYJ -1.5,41.5,-110,-110,0.5,0.5,1.5,-120.0,100.0,55.897,6.2,2026-09-08T17:14:53Z
2026,15,Week 15,401873137,Denver Broncos,Las Vegas Raiders,2026-12-20T21:25Z,False,DraftKings,4.5,DEN -4.5,41.5,-205,170,0.644729178800233,0.35527082119976705,4.5,-218.0,180.0,35.028999999999996,37.583,2026-09-08T17:14:53Z
2026,15,Week 15,401873136,Dallas Cowboys,Los Angeles Rams,2026-12-20T21:25Z,False,DraftKings,-6.0,LAR -6,52.5,200,-245,0.3194444444444444,0.6805555555555556,-5.5,195.0,-238.0,66.795,82.817,2026-09-08T17:14:53Z
2026,15,Week 15,401873138,Detroit Lions,Minnesota Vikings,2026-12-21T01:20Z,False,DraftKings,1.5,DET -1.5,46.5,-125,105,0.5324675324675325,0.4675324675324675,1.5,-125.0,105.0,45.247,60.587,2026-09-08T17:14:53Z
2026,15,Week 15,401873139,New England Patriots,Kansas City Chiefs,2026-12-22T01:15Z,False,DraftKings,-2.5,KC -2.5,45.5,120,-142,0.43650793650793646,0.5634920634920635,-2.5,120.0,-142.0,58.042,71.468,2026-09-08T17:14:53Z
