Season,WeekNum,Week,Game_ID,Away,Home,Kickoff_UTC,NeutralSite,Provider,Spread_Home,Spread_Detail,Over_Under,Away_ML,Home_ML,Away_Win_Prob,Home_Win_Prob,Open_Spread_Home,Open_Away_ML,Open_Home_ML,ESPN_Home_Win_Prob,ESPN_Matchup_Quality,Fetched_At_UTC
2026,16,Week 16,401873140,Houston Texans,Philadelphia Eagles,2026-12-25T01:15Z,False,DraftKings,-2.5,PHI -2.5,37.5,114,-135,0.448558885283451,0.551441114716549,-2.5,114.0,-135.0,56.423,66.746,2026-09-08T14:11:09Z
2026,16,Week 16,401873141,Green Bay Packers,Chicago Bears,2026-12-25T18:00Z,False,DraftKings,-1.5,CHI -1.5,47.5,-102,-118,0.4826358742837298,0.5173641257162701,-1.5,-102.0,-120.0,49.485,68.362,2026-09-08T14:11:09Z
2026,16,Week 16,401873142,Buffalo Bills,Denver Broncos,2026-12-25T21:30Z,False,DraftKings,1.5,BUF -1.5,46.5,-130,110,0.5427435387673957,0.4572564612326044,1.5,-125.0,105.0,44.559,76.855,2026-09-08T14:11:09Z
2026,16,Week 16,401873143,Los Angeles Rams,Seattle Seahawks,2026-12-26T01:15Z,False,DraftKings,-1.5,SEA -1.5,47.5,110,-130,0.4572564612326044,0.5427435387673957,-1.5,100.0,-120.0,46.508,91.268,2026-09-08T14:11:09Z
2026,16,Week 16,401873146,Tampa Bay Buccaneers,Atlanta Falcons,2026-12-27T05:00Z,False,DraftKings,1.5,TB -1.5,45.5,-125,105,0.5324675324675325,0.4675324675324675,1.5,-125.0,105.0,51.881,38.062,2026-09-08T14:11:09Z
2026,16,Week 16,401873145,Cincinnati Bengals,Indianapolis Colts,2026-12-27T05:00Z,False,DraftKings,1.5,CIN -1.5,52.5,-125,105,0.5324675324675325,0.4675324675324675,1.5,-125.0,105.0,46.778999999999996,57.144,2026-09-08T14:11:09Z
2026,16,Week 16,401873147,Washington Commanders,Minnesota Vikings,2026-12-27T05:00Z,False,DraftKings,-2.5,MIN -2.5,46.5,114,-135,0.448558885283451,0.551441114716549,-2.5,120.0,-142.0,56.936,40.525,2026-09-08T14:11:09Z
2026,16,Week 16,401873144,Carolina Panthers,Pittsburgh Steelers,2026-12-27T05:00Z,False,DraftKings,-3.5,PIT -3.5,41.5,160,-192,0.3690596562184025,0.6309403437815976,-3.5,160.0,-192.0,65.046,30.877,2026-09-08T14:11:09Z
2026,16,Week 16,401873149,Cleveland Browns,Baltimore Ravens,2026-12-27T18:00Z,False,DraftKings,-10.0,BAL -10,43.5,330,-425,0.22316684378320936,0.7768331562167907,-9.5,340.0,-440.0,79.728,44.462,2026-09-08T14:11:09Z
2026,16,Week 16,401873150,Los Angeles Chargers,Miami Dolphins,2026-12-27T18:00Z,False,DraftKings,7.0,LAC -7,45.5,-360,285,0.7508125677139762,0.2491874322860238,7.0,-340.0,270.0,24.657,41.606,2026-09-08T14:11:09Z
2026,16,Week 16,401873148,Arizona Cardinals,New Orleans Saints,2026-12-27T18:00Z,False,DraftKings,-5.5,NO -5.5,44.5,205,-250,0.31460674157303364,0.6853932584269663,-5.5,205.0,-250.0,63.36000000000001,13.687,2026-09-08T14:11:09Z
2026,16,Week 16,401873151,New England Patriots,New York Jets,2026-12-27T18:00Z,False,DraftKings,6.5,NE -6.5,40.5,-270,220,0.7001620745542949,0.299837925445705,6.5,-285.0,230.0,34.042,36.872,2026-09-08T14:11:09Z
2026,16,Week 16,401873152,Tennessee Titans,Las Vegas Raiders,2026-12-27T21:05Z,False,DraftKings,-1.5,LV -1.5,42.5,105,-125,0.4675324675324675,0.5324675324675325,-1.5,105.0,-125.0,49.767,10.739,2026-09-08T14:11:09Z
2026,16,Week 16,401873153,San Francisco 49ers,Kansas City Chiefs,2026-12-27T21:25Z,False,DraftKings,-3.0,KC -3,46.5,136,-162,0.4066302458405761,0.593369754159424,-2.5,130.0,-155.0,53.535999999999994,76.853,2026-09-08T14:11:09Z
2026,16,Week 16,401873154,Jacksonville Jaguars,Dallas Cowboys,2026-12-28T01:20Z,False,DraftKings,-3.0,DAL -3,51.5,136,-162,0.4066302458405761,0.593369754159424,-2.5,120.0,-142.0,57.608000000000004,68.204,2026-09-08T14:11:09Z
2026,16,Week 16,401873155,New York Giants,Detroit Lions,2026-12-29T01:15Z,False,DraftKings,-4.5,DET -4.5,49.5,170,-205,0.35527082119976705,0.644729178800233,-5.5,200.0,-245.0,66.918,57.732,2026-09-08T14:11:09Z
