Season,WeekNum,Week,Game_ID,Away,Home,Kickoff_UTC,NeutralSite,Provider,Spread_Home,Spread_Detail,Over_Under,Away_ML,Home_ML,Away_Win_Prob,Home_Win_Prob,Open_Spread_Home,Open_Away_ML,Open_Home_ML,ESPN_Home_Win_Prob,ESPN_Matchup_Quality,Fetched_At_UTC
2026,4,Week 4,401872964,Pittsburgh Steelers,Cleveland Browns,2026-10-02T00:15Z,False,DraftKings,2.5,PIT -2.5,40.5,-135,114,0.551441114716549,0.448558885283451,2.5,-135.0,114.0,36.056,25.416,2026-09-08T14:11:09Z
2026,4,Week 4,401872965,Indianapolis Colts,Washington Commanders,2026-10-04T13:30Z,True,DraftKings,-1.5,WSH -1.5,50.5,-102,-118,0.4826358742837298,0.5173641257162701,-1.5,-110.0,-110.0,45.862,41.575,2026-09-08T14:11:09Z
2026,4,Week 4,401872973,Tennessee Titans,Baltimore Ravens,2026-10-04T17:00Z,False,DraftKings,-8.5,BAL -8.5,47.5,310,-395,0.23409789548356585,0.7659021045164341,-8.5,310.0,-395.0,79.746,47.637,2026-09-08T14:11:09Z
2026,4,Week 4,401872971,New England Patriots,Buffalo Bills,2026-10-04T17:00Z,False,DraftKings,-3.0,BUF -3,49.5,136,-162,0.4066302458405761,0.593369754159424,-3.0,136.0,-162.0,63.863,77.896,2026-09-08T14:11:09Z
2026,4,Week 4,401872972,New York Jets,Chicago Bears,2026-10-04T17:00Z,False,DraftKings,-8.5,CHI -8.5,45.5,330,-425,0.22316684378320936,0.7768331562167907,-8.5,300.0,-380.0,74.923,33.312,2026-09-08T14:11:09Z
2026,4,Week 4,401872969,Jacksonville Jaguars,Cincinnati Bengals,2026-10-04T17:00Z,False,DraftKings,-2.5,CIN -2.5,51.5,114,-135,0.448558885283451,0.551441114716549,-2.5,114.0,-135.0,56.80500000000001,67.28,2026-09-08T14:11:09Z
2026,4,Week 4,401872967,Dallas Cowboys,Houston Texans,2026-10-04T17:00Z,False,DraftKings,-2.5,HOU -2.5,47.5,114,-135,0.448558885283451,0.551441114716549,-2.5,114.0,-135.0,54.527,70.46,2026-09-08T14:11:09Z
2026,4,Week 4,401872966,Arizona Cardinals,New York Giants,2026-10-04T17:00Z,False,DraftKings,-7.0,NYG -7,45.5,260,-325,0.26645768025078376,0.7335423197492164,-7.0,260.0,-325.0,67.81,19.444,2026-09-08T14:11:09Z
2026,4,Week 4,401872970,Los Angeles Rams,Philadelphia Eagles,2026-10-04T17:00Z,False,DraftKings,1.5,LAR -1.5,47.5,-125,105,0.5324675324675325,0.4675324675324675,1.5,-118.0,-102.0,41.191,83.591,2026-09-08T14:11:09Z
2026,4,Week 4,401872968,Green Bay Packers,Tampa Bay Buccaneers,2026-10-04T17:00Z,False,DraftKings,1.5,GB -1.5,47.5,-125,105,0.5324675324675325,0.4675324675324675,1.5,-125.0,105.0,44.369,64.672,2026-09-08T14:11:09Z
2026,4,Week 4,401872974,Miami Dolphins,Minnesota Vikings,2026-10-04T20:05Z,False,DraftKings,-7.5,MIN -7.5,43.5,320,-410,0.22849462365591394,0.771505376344086,-7.5,310.0,-395.0,74.53999999999999,23.727,2026-09-08T14:11:09Z
2026,4,Week 4,401872976,Kansas City Chiefs,Las Vegas Raiders,2026-10-04T20:25Z,False,DraftKings,5.5,KC -5.5,43.5,-250,205,0.6853932584269663,0.31460674157303364,5.5,-258.0,210.0,30.123,42.417,2026-09-08T14:11:09Z
2026,4,Week 4,401872975,Denver Broncos,San Francisco 49ers,2026-10-04T20:25Z,False,DraftKings,-2.5,SF -2.5,46.5,114,-135,0.448558885283451,0.551441114716549,-2.5,114.0,-135.0,59.655,72.799,2026-09-08T14:11:09Z
2026,4,Week 4,401872977,Los Angeles Chargers,Seattle Seahawks,2026-10-04T20:25Z,False,DraftKings,-3.0,SEA -3,45.5,145,-175,0.39076376554174075,0.6092362344582594,-3.0,136.0,-162.0,57.975,82.811,2026-09-08T14:11:09Z
2026,4,Week 4,401872978,Detroit Lions,Carolina Panthers,2026-10-05T00:20Z,False,DraftKings,3.0,DET -3,47.5,-162,136,0.593369754159424,0.4066302458405761,3.0,-162.0,136.0,35.150999999999996,48.117,2026-09-08T14:11:09Z
2026,4,Week 4,401872979,Atlanta Falcons,New Orleans Saints,2026-10-06T00:15Z,False,DraftKings,-2.5,NO -2.5,45.5,114,-135,0.448558885283451,0.551441114716549,-2.5,114.0,-135.0,51.002,27.102,2026-09-08T14:11:09Z
