lake_id,lattitude,longitude
29007800,46.873733,-94.858148
29008700,46.826153,-94.87564
29008800,46.889918,-94.831061
29008900,46.961275,-94.885784
29009300,46.92253,-94.870387
29009800,47.057742,-94.832649
29010100,47.029154,-94.839504
29010101,47.029154,-94.839504
29010102,47.029154,-94.839504
29010103,47.029154,-94.839504
29011700,47.007637,-94.839221
29011701,47.007637,-94.839221
29011702,47.007637,-94.839221
29012200,47.176574,-94.852582
29013000,47.161954,-94.841131
29013100,47.157987,-94.841013
29013200,47.159647,-94.83358
29014200,46.804942,-94.917056
29014300,46.868038,-94.932849
29014600,46.960145,-94.843434
29014800,47.047022,-94.917206
29014900,47.020571,-94.919392
29015000,46.987028,-94.929188
29015100,47.069956,-94.93866
29015101,47.069956,-94.93866
29015102,47.069956,-94.93866
29015103,47.069956,-94.93866
29015104,47.069956,-94.93866
29015105,47.069956,-94.93866
29015600,47.367261,-94.909737
29016100,46.842141,-95.012074
29016200,46.971798,-94.940667
29017800,47.035352,-94.98826
29018400,47.021795,-95.009544
29018500,46.98628,-94.948843
29018600,47.013595,-94.949451
29021500,47.160691,-95.0133
29021600,47.196057,-94.990992
29021700,47.197078,-94.994487
29022000,47.169839,-94.91891
29022400,47.165149,-94.933113
29022700,47.309719,-95.011829
29023100,47.27349,-95.011539
29023400,47.242777,-95.004563
29023700,47.394958,-94.975159
29024100,47.33909,-94.990481
29024200,46.945606,-95.075065
29024300,47.016158,-95.087289
29024600,47.339095,-95.056221
29024700,46.859254,-95.056624
29024800,46.830453,-95.076451
29024900,46.840157,-95.042667
29025000,46.964632,-95.123704
29025400,47.059093,-95.137284
29025600,47.017533,-95.104142
29027500,47.11161,-95.055246
29028900,47.189172,-95.16759
29029200,47.159205,-95.120067
29030000,47.268215,-95.052121
29030900,47.347201,-95.165185
29031200,47.064275,-95.170858
29031300,47.10309,-95.170192
29050400,46.929008,-95.055243
30000900,45.405892,-93.090043
30002200,45.573424,-93.151817
30003500,45.544709,-93.226216
30004300,45.554783,-93.179209
30004400,45.630729,-93.229584
30005700,45.724693,-93.223527
30007200,45.489284,-93.341009
30008000,45.500778,-93.325621
30009600,45.721624,-93.361966
30010000,45.470936,-93.395995
30010700,45.482877,-93.499557
30010701,45.482877,-93.499557
30010702,45.482877,-93.499557
30013500,45.574799,-93.404234
30013600,45.57642,-93.430048
30013800,45.648926,-93.464597
31000100,47.174177,-93.073016
31000300,47.633167,-93.069965
31000700,47.189865,-93.15793
31001600,47.129728,-93.133452
31002000,47.262747,-93.14024
31002200,47.259335,-93.07791
31002300,47.247635,-93.085742
31002600,47.243774,-93.174866
31002601,47.243774,-93.174866
31002602,47.243774,-93.174866
31002800,47.22631,-93.070535
31005100,47.592023,-93.119446
31005200,47.591383,-93.138726
31005700,47.636898,-93.167886
31005800,47.710604,-93.073753
31005900,47.7037,-93.096013
31006700,47.288776,-93.198653
31006701,47.288776,-93.198653
31006702,47.288776,-93.198653
31006703,47.288776,-93.198653
31006900,47.528931,-93.19602
31007000,47.579916,-93.181472
31008400,47.123726,-93.315013
31009300,47.257159,-93.278577
31009600,47.249541,-93.25179
31010600,47.335053,-93.21356
31010800,47.332893,-93.233801
31011100,47.305502,-93.261312
31011200,47.30244,-93.254922
31012000,47.413941,-93.271596
31012400,47.377788,-93.267031
31014100,47.469448,-93.242525
31014800,47.622008,-93.212811
31015000,47.574603,-93.307099
31015200,47.561166,-93.262797
31015400,47.558463,-93.29795
31015600,47.694755,-93.284476
31015700,47.677283,-93.267868
31015800,47.79928,-93.239357
31016000,47.805365,-93.279466
31016200,47.779128,-93.236693
31017500,47.854235,-93.289808
31018300,47.841984,-93.290958
31019000,47.30894,-93.311557
31019200,47.426915,-93.325471
31019300,47.460343,-93.337321
31019800,47.101087,-93.415962
31021600,47.288006,-93.419253
31021900,47.357693,-93.422559
31022700,47.310054,-93.355521
31023100,47.426198,-93.389198
31025500,47.462236,-93.381934
31025800,47.550396,-93.406053
31025900,47.519135,-93.402255
31026500,47.607576,-93.401729
31026600,47.590986,-93.392531
31026601,47.590986,-93.392531
31026602,47.590986,-93.392531
31026700,47.608757,-93.396619
31026800,47.607062,-93.363844
31027800,47.56093,-93.418282
31028400,47.701476,-93.389974
31028900,47.68618,-93.401772
31029000,47.701292,-93.370705
31029200,47.671168,-93.39046
31029900,47.663784,-93.383446
31031100,47.803658,-93.384624
31031200,47.799895,-93.39315
31031400,47.795008,-93.412958
31031600,47.789025,-93.406034
31031700,47.767332,-93.417478
31032000,47.733759,-93.346307
31032800,47.868884,-93.395518
31033400,47.825218,-93.374814
31033900,47.826088,-93.36436
31034100,47.071112,-93.448625
31034900,47.63037,-93.454819
31034901,47.63037,-93.454819
31035300,47.054648,-93.498771
31035600,47.100407,-93.450601
31037200,47.247185,-93.52404
31037300,47.242709,-93.537244
31037400,47.237198,-93.544821
31038400,47.313253,-93.548014
31038401,47.313253,-93.548014
31038402,47.313253,-93.548014
31038403,47.313253,-93.548014
31039200,47.434627,-93.536806
31040200,47.388327,-93.476104
31040500,47.37795,-93.547652
31040600,47.379504,-93.537323
31041300,47.519962,-93.506229
31042300,47.511836,-93.53053
31042400,47.507423,-93.520308
31043200,47.512123,-93.509883
31043800,47.487212,-93.503313
31044400,47.472984,-93.513605
31045400,47.606462,-93.475657
31047000,47.605539,-93.458865
31048100,47.574181,-93.516151
31049700,47.552424,-93.545272
31052400,47.723042,-93.567741
31052401,47.723042,-93.567741
31052402,47.723042,-93.567741
31053000,47.860953,-93.499121
31053200,47.136714,-93.600455
31053201,47.136714,-93.600455
31053202,47.136714,-93.600455
31053800,47.500115,-93.563101
31054000,47.605417,-93.576586
31054300,47.569628,-93.57446
31054400,47.653644,-93.568955
31054700,47.103577,-93.581279
31055100,47.04305,-93.595079
31055200,47.0381,-93.593576
31055400,47.16668,-93.666748
31056500,47.237119,-93.633463
31056600,47.246318,-93.608441
31056900,47.24309,-93.676081
31057000,47.225625,-93.631727
31057100,47.228424,-93.633489
31057500,47.287512,-93.594724
31057600,47.335349,-93.662182
31058500,47.367981,-93.610652
31058600,47.426534,-93.591675
31058700,47.450092,-93.628217
31058800,47.443433,-93.637544
31059400,47.429703,-93.697779
31060000,47.427504,-93.610253
31060200,47.410983,-93.591688
31060500,47.410585,-93.614374
31061000,47.407305,-93.662815
31061300,47.459394,-93.591157
31062000,47.523943,-93.639645
31062200,47.536147,-93.676577
31062400,47.509269,-93.658949
31063700,47.478419,-93.64392
31064100,47.45992,-93.701821
31064900,47.544299,-93.593166
31065300,47.550151,-93.655606
31065400,47.618472,-93.596601
31065600,47.615787,-93.603271
31067000,47.574557,-93.608087
31067100,47.573914,-93.603709
31071700,47.210788,-93.711232
31071900,47.3582,-93.69275
31072200,47.383668,-93.686037
31072500,47.639061,-93.722034
31072600,47.664655,-93.705515
31073300,47.162437,-93.720895
31073900,47.202594,-93.760933
31074000,47.269456,-93.74075
31075100,47.368684,-93.711442
31075400,47.429533,-93.729458
31075800,47.487995,-93.722533
31077300,47.639787,-93.720763
31077500,47.154555,-93.778339
31077600,47.316616,-93.790533
31077900,47.610224,-93.750692
31078100,47.673899,-93.776132
31078200,47.710814,-93.771455
31078400,47.566134,-93.831007
31078600,47.574909,-93.797599
31079100,47.64152,-93.841274
31079300,47.650264,-93.792787
31080300,47.718332,-93.844577
31080400,47.729974,-93.865058
31080500,47.71223,-93.827196
31081200,47.351256,-93.957943
31081300,47.497165,-93.894592
31081800,47.493166,-94.017118
31082200,47.422315,-93.998983
31082600,47.588219,-93.973205
31083200,47.619764,-93.960992
31083600,47.67332,-93.98832
31083700,47.748928,-93.965657
31084300,47.693875,-93.968758
31084500,47.751458,-93.968126
31085000,47.424102,-94.037591
31085200,47.502947,-94.039238
31085300,47.658059,-94.032786
31085700,47.503844,-94.06427
31085701,47.503844,-94.06427
31085702,47.503844,-94.06427
31085703,47.503844,-94.06427
31086100,47.560516,-94.140101
31086300,47.557137,-94.10249
31087700,47.630231,-94.129001
31088200,47.740364,-94.051438
31089200,47.586273,-94.165465
31089300,47.561738,-94.16991
31089400,47.51734,-94.162195
31089600,47.635266,-94.175771
31089800,47.813313,-94.149249
31090400,47.633639,-94.233967
31091000,47.755448,-94.267276
31091300,47.831714,-94.260484
31092100,47.600314,-94.290538
31092900,47.547925,-94.356006
31093400,47.64115,-94.400695
31094400,47.605537,-94.415985
31094600,47.223479,-93.612357
31099200,47.770235,-94.097404
31122500,47.380692,-93.133937
32001500,43.687753,-95.080746
32001600,43.803934,-95.031229
32001601,43.803934,-95.031229
32001602,43.803934,-95.031229
32001700,43.761314,-95.045742
32001800,43.83838,-95.054758
32001802,43.83838,-95.054758
32001803,43.83838,-95.054758
32001804,43.83838,-95.054758
32002000,43.52941,-95.106059
32002200,43.620277,-95.09429
32002400,43.515408,-95.123881
32003300,43.526093,-95.120504
32005700,43.706524,-95.210192
32005701,43.706524,-95.210192
32005702,43.706524,-95.210192
32005705,43.706524,-95.210192
32005707,43.706524,-95.210192
32005800,43.819336,-95.205214
32005900,43.527683,-95.260276
32006900,43.549719,-95.434541
33000100,46.132741,-93.085115
33000300,46.1425,-93.139947
33000900,46.011271,-93.180451
33001500,45.893786,-93.17795
33002800,45.960865,-93.313879
33003200,45.745332,-93.366405
33003600,45.820676,-93.326418
33004000,45.900675,-93.427691
34002200,45.074311,-94.80894
34002202,45.074311,-94.80894
34003200,45.08374,-94.789585
34003300,45.075959,-94.808306
34004400,45.191091,-94.861252
34006200,45.264857,-94.833752
34006201,45.264857,-94.833752
34006600,45.3322,-94.848987
34007200,44.974998,-94.870719
34007600,45.074565,-94.878933
34007800,45.202306,-94.879504
34007900,45.263243,-94.869359
34008600,44.985651,-94.978463
34009600,45.061891,-94.940206
34011600,45.23313,-94.989402
34011900,45.210123,-94.940759
34013900,45.167928,-94.955643
34014200,45.249285,-94.985174
34015400,45.264233,-94.945309
34015800,45.303572,-94.932594
34015801,45.303572,-94.932594
34015802,45.303572,-94.932594
34015803,45.303572,-94.932594
34015804,45.303572,-94.932594
34016900,45.055686,-94.970308
34016902,45.055686,-94.970308
34016903,45.055686,-94.970308
34017100,45.172564,-95.003254
34017200,45.240689,-95.008572
34018000,45.128839,-95.0352
34018001,45.128839,-95.0352
34018002,45.128839,-95.0352
34018100,45.132407,-95.05851
34019200,45.186459,-95.043083
34019300,45.194895,-95.007947
34019500,45.185471,-95.043386
34020400,45.249147,-95.071485
34020600,45.315769,-95.045495
34020800,45.308994,-95.084672
34021700,45.259119,-95.060561
34022400,45.325356,-95.090831
34024600,45.183743,-95.079642
34025100,45.309839,-95.132634
34025101,45.309839,-95.132634
34025102,45.309839,-95.132634
34026600,44.996456,-95.165444
34032100,45.271935,-95.13608
35000100,48.630561,-96.439443
35000300,48.72427,-96.601641
35000600,48.622773,-96.46718
36000800,48.391366,-93.422218
36000900,48.008471,-94.102295
36001100,47.96229,-94.096922
36001400,47.960203,-94.098031
36001800,47.875996,-94.266441
36001900,47.869352,-94.218437
37004600,45.098279,-95.979888
37004601,45.098279,-95.979888
37004602,45.098279,-95.979888
38000200,47.693246,-91.024723
38001400,47.51863,-91.094471
38001500,47.509772,-91.107958
38001800,47.47665,-91.112295
38002400,47.6094,-91.074048
38002401,47.6094,-91.074048
38002402,47.6094,-91.074048
38002600,47.60223,-91.047268
38002800,47.587731,-91.079317
38002900,47.593607,-91.067413
38003300,47.577819,-91.075165
38004200,47.702188,-91.125484
38004700,47.660467,-91.061209
38004800,47.657645,-91.11436
38005100,47.658699,-91.064526
38005300,47.640108,-91.094894
38005700,47.644342,-91.134566
38005701,47.644342,-91.134566
38005702,47.644342,-91.134566
38006000,47.718424,-91.044872
38006600,47.736589,-91.102415
38006800,47.743353,-91.086983
38008000,47.839129,-91.102301
38021800,47.644848,-91.146629
38021900,47.727264,-91.14853
38025600,47.609508,-91.256056
38029200,47.741377,-91.241879
38039300,47.612788,-91.268651
38039500,47.720264,-91.275324
38039600,47.80383,-91.302458
38040600,47.351679,-91.293447
38043100,47.645379,-91.328936
38043200,47.643818,-91.344395
38044000,47.636222,-91.315929
38044300,47.781217,-91.384482
38052900,47.971296,-91.432267
38053900,47.431253,-91.483904
38054900,47.702111,-91.437351
38055000,47.708827,-91.527131
38055100,47.696307,-91.52748
38055200,47.699111,-91.513634
38055300,47.692514,-91.5264
38055700,47.68808,-91.443888
38056800,47.657762,-91.457612
38057300,47.648734,-91.477428
38060200,47.965203,-91.481256
38060500,47.93904,-91.478351
38061500,47.968987,-91.487309
38063400,47.975879,-91.497591
38064000,47.955627,-91.562166
38064400,47.987256,-91.500088
38064700,47.283438,-91.661343
38065600,47.505387,-91.653203
38066400,47.704162,-91.635207
38067000,47.676937,-91.553853
38067100,47.687427,-91.576051
38067400,47.67783,-91.619241
38067900,47.659028,-91.598609
38068600,47.638769,-91.536482
38068700,47.718008,-91.619295
38068800,47.791424,-91.585165
38069100,47.76612,-91.597384
38070300,47.850496,-91.629043
38071000,47.959807,-91.589285
38071200,47.953364,-91.566796
38071201,47.953364,-91.566796
38071202,47.953364,-91.566796
38072400,47.962235,-91.570416
38072900,47.970314,-91.596752
38073500,47.581167,-91.662998
38073600,47.76311,-91.668804
38074400,47.183106,-91.754932
38075000,47.256421,-91.66955
38075500,47.381132,-91.669547
38077000,47.704153,-91.686501
38077900,47.89381,-91.741127
38078100,47.942084,-91.703619
38078200,47.928069,-91.76061
38079000,47.98213,-91.782242
38081000,47.969584,-91.77133
38081100,47.932072,-91.801707
39000200,48.90163,-95.302128
39000201,48.90163,-95.302128
39000202,48.90163,-95.302128
40000100,44.255572,-93.522064
40000200,44.225338,-93.519436
40000900,44.286448,-93.585058
40001000,44.345879,-93.57075
40001300,44.319425,-93.575857
40001400,44.309074,-93.636394
40001600,44.453376,-93.545102
40002000,44.400416,-93.6195
40002700,44.476896,-93.544845
40002800,44.4711,-93.602512
40003100,44.224855,-93.60615
40003200,44.334924,-93.669421
40003300,44.364246,-93.63647
40003900,44.255995,-93.723506
40004400,44.237512,-93.696581
40005100,44.227416,-93.661611
40005600,44.210712,-93.679556
40005700,44.205025,-93.675796
40006100,44.203881,-93.668493
40006300,44.277626,-93.742934
40007900,44.440103,-93.700691
40009200,44.277846,-93.813802
40009201,44.277846,-93.813802
40009202,44.277846,-93.813802
40009203,44.277846,-93.813802
40009204,44.277846,-93.813802
40009500,44.492163,-93.75639
40010400,44.281688,-93.819237
40010900,44.322972,-93.808643
40011700,44.252005,-93.886372
40012400,44.303873,-93.915734
41002100,44.350926,-96.098557
41002101,44.350926,-96.098557
41003400,44.388312,-96.174371
41004300,44.264002,-96.285123
41005500,44.426584,-96.295978
41006200,44.537565,-96.237344
41006700,44.511323,-96.280392
41008200,44.534979,-96.323775
41008900,44.409797,-96.363682
41011000,44.505125,-96.435328
41015600,44.609564,-96.166678
42000200,44.557538,-95.624564
42001400,44.615974,-95.668272
42002000,44.572659,-95.621675
42004300,44.281694,-95.892243
42004700,44.239468,-95.866907
42005200,44.270659,-95.934317
42005400,44.332682,-95.923733
42005500,44.323702,-95.953258
42007400,44.21453,-96.050866
42007800,44.361835,-96.02969
42009300,44.380364,-96.039824
42009600,44.383367,-96.0126
43001200,44.956162,-94.026335
43003400,44.891981,-94.210713
43004000,44.910785,-94.226255
43004800,44.680498,-94.346609
43004801,44.680498,-94.346609
43005300,44.651205,-94.319024
43007100,44.965191,-94.344937
43007300,44.951116,-94.336331
43007600,44.946077,-94.307136
43008100,44.949722,-94.336332
43008400,44.789573,-94.381794
43008500,44.8784,-94.413711
43008501,44.8784,-94.413711
43009700,44.785697,-94.416771
43009800,44.804171,-94.446173
43010400,44.950529,-94.41966
43011500,44.956523,-94.460036
43011600,44.716587,-94.503289
44000200,47.3568,-95.55263
44000300,47.162288,-95.610036
44000600,47.229708,-95.603424
44001400,47.230826,-95.657563
44003800,47.446911,-95.644213
44004500,47.19894,-95.651044
44009200,47.303558,-95.800297
44010800,47.269563,-95.691367
44025500,47.195123,-95.973726
45000100,48.502585,-95.860764
45001000,48.41208,-96.553513
45001100,48.472656,-96.322382
45011900,48.427865,-96.651404
46001000,43.557538,-94.368851
46001200,43.646629,-94.367651
46001400,43.565438,-94.47778
46001401,43.565438,-94.47778
46002000,43.512741,-94.466724
46002400,43.667408,-94.464213
46002500,43.650336,-94.463806
46003000,43.634693,-94.466733
46003100,43.632947,-94.465448
46003400,43.611432,-94.471248
46004900,43.503319,-94.452335
46005100,43.528751,-94.575415
46005200,43.551278,-94.582317
46007600,43.601387,-94.552553
46009600,43.521432,-94.644146
46010300,43.66053,-94.717388
46010900,43.682676,-94.666591
46011100,43.732793,-94.669066
46012100,43.795257,-94.736745
46013300,43.733479,-94.735502
46014500,43.841828,-94.754435
47000200,45.22472,-94.272176
47001400,45.012329,-94.336299
47001500,45.011899,-94.336153
47001600,45.003289,-94.298692
47001900,44.994357,-94.304321
47002300,45.152438,-94.306311
47002500,45.131871,-94.295077
47002600,45.096427,-94.301983
47003200,45.094339,-94.302543
47003800,45.159107,-94.270434
47004600,45.073577,-94.340954
47004900,44.98245,-94.41379
47004901,44.98245,-94.41379
47004902,44.98245,-94.41379
47005000,45.056433,-94.436857
47006100,45.008544,-94.500143
47006200,45.00934,-94.475598
47006400,45.004185,-94.418946
47006800,45.060829,-94.42495
47008200,45.161766,-94.426612
47008800,45.155077,-94.443026
47009500,45.288586,-94.445059
47009600,45.275157,-94.432675
47010200,45.079269,-94.511079
47010600,44.965409,-94.516483
47011900,45.044346,-94.518282
47012900,45.056245,-94.593811
47013400,45.102523,-94.530333
47013401,45.102523,-94.530333
47013402,45.102523,-94.530333
47013800,45.080852,-94.569007
47014000,45.073667,-94.560589
47015900,44.93735,-94.723558
47017700,45.108602,-94.681018
48000200,46.286402,-93.820948
48000400,45.570175,-93.554887
48001000,45.572393,-93.656821
48001200,46.104703,-93.727317
49000500,46.124609,-93.881971
49001500,46.152816,-93.887987
49001600,46.142356,-93.947731
49001900,46.15668,-93.98205
49002400,45.961126,-94.158588
49002500,45.941762,-94.252787
49003500,46.064479,-94.398924
49005600,46.13028,-94.454096
49007900,46.220318,-94.587951
49008100,45.824422,-94.631379
49011800,46.265959,-94.540796
49012700,46.248306,-94.574891
49013100,46.253513,-94.533339
49013300,46.244186,-94.620303
49013700,46.215918,-94.638908
49014000,45.81072,-94.628266
49032300,45.865132,-94.355023
50000200,43.671556,-92.951046
50000300,43.674031,-92.973272
50001400,43.71132,-92.53982
51001100,44.073859,-95.5637
51001800,44.074577,-95.582723
51002000,43.868144,-95.598726
51002100,43.849867,-95.602014
51002400,43.945721,-95.662921
51003800,44.152238,-95.660728
51004000,44.137034,-95.665321
51004300,44.135077,-95.650479
51004500,44.120091,-95.6625
51004600,44.108909,-95.713395
51005000,43.923046,-95.729639
51005400,43.873872,-95.79994
51006200,44.178402,-95.804714
51006300,44.156776,-95.783978
51006800,43.997692,-95.85366
51007900,44.165426,-95.859411
51008100,43.995921,-95.951399
51008200,44.166119,-95.941674
51008300,44.085047,-96.003843
51008900,44.181597,-95.978549
51008901,44.181597,-95.978549
51008902,44.181597,-95.978549
51010500,43.96454,-95.719422
52001000,44.311205,-94.018548
52002300,44.291769,-94.15112
52003000,44.344665,-94.168237
52003400,44.326133,-94.317718
52003700,44.346188,-94.280824
53000700,43.508061,-95.506136
53001600,43.824188,-95.483541
53002000,43.790131,-95.501297
53002100,43.80857,-95.50341
53002400,43.558614,-95.634496
53002401,43.558614,-95.634496
53002402,43.558614,-95.634496
53002403,43.558614,-95.634496
53002800,43.61022,-95.63447
53003100,43.845632,-95.604279
53004500,43.501832,-95.622611
55000300,44.029119,-92.451227
55000400,44.20991,-92.479056
55002200,43.997372,-92.312867
56003100,46.132592,-95.335722
56006600,46.133341,-95.383944
56006900,46.686753,-95.41426
56007900,46.167446,-95.484887
56011400,46.409822,-95.472285
56011600,46.398073,-95.406872
56011601,46.398073,-95.406872
56011602,46.398073,-95.406872
56012600,46.601233,-95.474732
56013000,46.616349,-95.521747
56013800,46.312157,-95.552982
56014000,46.414476,-95.523092
56014001,46.414476,-95.523092
56014100,46.476154,-95.572855
56014200,46.622699,-95.572062
56016000,46.13788,-95.634593
56017800,46.245486,-95.580541
56019100,46.281749,-95.573321
56019101,46.281749,-95.573321
56019102,46.281749,-95.573321
56019300,46.363226,-95.613182
56020000,46.420256,-95.560098
56020200,46.418262,-95.586012
56020400,46.390341,-95.572405
56020900,46.458272,-95.557483
56021000,46.442396,-95.626448
56021200,46.51165,-95.587212
56021400,46.486787,-95.577171
56022400,46.703576,-95.660016
56022900,46.704463,-95.660214
56023800,46.224013,-95.664695
56023900,46.300324,-95.595721
56024000,46.357408,-95.649371
56024100,46.332005,-95.66643
56024200,46.359079,-95.732921
56024300,46.519802,-95.638732
56024500,46.630006,-95.645287
56025200,46.161024,-95.728035
56025300,46.163095,-95.690574
56029800,46.354329,-95.759977
56030200,46.314322,-95.734947
56030201,46.314322,-95.734947
56030202,46.314322,-95.734947
56030204,46.314322,-95.734947
56030300,46.315291,-95.677329
56030600,46.297036,-95.755947
56031000,46.445285,-95.687348
56031500,46.370836,-95.760222
56032800,46.60125,-95.710313
56033500,46.603949,-95.697657
56035800,46.699247,-95.77945
56036000,46.682045,-95.762736
56036300,46.671101,-95.691272
56036900,46.70097,-95.780284
56037000,46.151887,-95.769275
56037700,46.286624,-95.790177
56037800,46.355099,-95.809733
56037801,46.355099,-95.809733
56037802,46.355099,-95.809733
56037900,46.312151,-95.809301
56038200,46.405275,-95.768181
56038300,46.495242,-95.749042
56038500,46.545509,-95.818396
56038600,46.580491,-95.797875
56038601,46.580491,-95.797875
56038602,46.580491,-95.797875
56038603,46.580491,-95.797875
56038604,46.580491,-95.797875
56038700,46.620142,-95.789356
56038800,46.656631,-95.776643
56039000,46.193181,-95.806044
56039300,46.180839,-95.846993
56040800,46.147593,-95.810076
56042300,46.266775,-95.856823
56043000,46.254748,-95.791491
56043700,46.201229,-95.810364
56044800,46.340223,-95.867136
56044900,46.357762,-95.884125
56047500,46.420809,-95.801965
56047600,46.419754,-95.834718
56048100,46.381443,-95.862262
56050100,46.616765,-95.86676
56051700,46.548184,-95.867262
56051900,46.547669,-95.894352
56052200,46.556065,-95.78666
56052300,46.638224,-95.80537
56053200,46.67535,-95.8778
56053201,46.67535,-95.8778
56053202,46.67535,-95.8778
56055900,46.139511,-95.915116
56056900,46.31234,-95.877751
56056901,46.31234,-95.877751
56056902,46.31234,-95.877751
56057000,46.28877,-95.871653
56061300,46.123152,-95.949492
56065800,46.286266,-95.968009
56068400,46.363985,-95.920941
56069500,46.42711,-95.950115
56071100,46.388626,-95.991189
56071600,46.464279,-95.993905
56072400,46.517691,-95.941007
56072700,46.50249,-95.927894
56072800,46.493205,-95.988305
56074700,46.604982,-95.966756
56074701,46.604982,-95.966756
56074702,46.604982,-95.966756
56074900,46.620079,-95.965774
56075900,46.659753,-95.976323
56076000,46.612376,-96.031718
56076001,46.612376,-96.031718
56076002,46.612376,-96.031718
56078000,46.242151,-96.011432
56078100,46.222188,-95.996817
56078200,46.300283,-96.032418
56078300,46.296611,-96.019857
56078400,46.427214,-96.067146
56078600,46.695681,-96.076034
56082100,46.279266,-96.08426
56082400,46.246714,-96.119864
56082900,46.256068,-96.038104
56087700,46.419544,-96.04074
56091500,46.587643,-96.071829
56093100,46.655231,-96.079453
56094500,46.224623,-96.160645
56096800,46.254749,-96.150048
58000500,46.088739,-92.409939
58000700,46.049921,-92.420497
58002400,46.070044,-92.508574
58002600,46.127822,-92.545058
58002900,46.073298,-92.44481
58003100,46.404636,-92.439579
58004800,46.382165,-92.594164
58005800,46.321075,-92.791298
58006200,46.402812,-92.761639
58006700,46.396709,-92.744546
58007300,46.354512,-92.793312
58008100,46.410059,-92.79863
58010700,46.289672,-92.861287
58011100,46.326727,-92.828183
58011900,45.840558,-92.941894
58012100,46.020769,-92.943548
58012300,46.133947,-93.010958
58013000,46.194841,-93.01142
58013700,46.158396,-93.052937
58013800,46.219661,-93.029598
58014200,45.822367,-93.045676
58019900,45.795935,-93.079677
60001200,47.512036,-95.636259
60001500,47.585831,-95.643273
60002200,47.632907,-95.5847
60002700,47.627171,-95.63668
60002702,47.627171,-95.63668
60003200,47.604814,-95.661717
60006900,47.505438,-95.750901
60014200,47.676083,-95.815108
60018900,47.667691,-96.011011
60020200,47.60799,-96.044344
60021400,47.677771,-96.024508
60021700,47.588143,-96.099398
60030500,47.635389,-96.221301
61000600,45.484333,-95.231835
61002300,45.60171,-95.171414
61002900,45.708619,-95.192545
61003700,45.48915,-95.359345
61004100,45.443045,-95.347267
61004300,45.441036,-95.322441
61006400,45.671686,-95.297329
61006600,45.726491,-95.279561
61006700,45.715866,-95.28114
61007200,45.466738,-95.354243
61007800,45.722612,-95.447953
61010100,45.529767,-95.437559
61010101,45.529767,-95.437559
61011100,45.652849,-95.446668
61012200,45.706877,-95.44816
61013000,45.640672,-95.387523
61014900,45.541475,-95.526896
61016200,45.672101,-95.525837
61018000,45.507679,-95.686761
62000100,45.030145,-92.987502
62000200,45.114852,-93.003934
62001000,45.013231,-93.065174
62001001,45.013231,-93.065174
62001002,45.013231,-93.065174
62001200,44.994152,-93.05937
62005400,44.997306,-93.108145
62005600,45.042218,-93.112051
62005700,45.034999,-93.149012
62006100,45.092859,-93.130797
62006700,45.067044,-93.197363
62006701,45.067044,-93.197363
62006702,45.067044,-93.197363
62007300,45.06855,-93.122099
62007500,45.056391,-93.136324
62007501,45.056391,-93.136324
62007502,45.056391,-93.136324
62007800,45.047382,-93.172739
62008200,45.043574,-93.115119
62008300,45.04308,-93.228366
64005800,44.540329,-95.123626
64015000,44.210178,-95.497944
65000200,44.777988,-94.544778
65000600,44.795238,-94.549325
66000800,44.263262,-93.342028
66001500,44.351077,-93.369098
66001800,44.330461,-93.358807
66002300,44.439441,-93.313223
66002700,44.424993,-93.35912
66002900,44.387096,-93.327373
66003200,44.463292,-93.301876
66003800,44.332026,-93.38281
66003900,44.368604,-93.405992
66004500,44.211727,-93.484497
66004700,44.336904,-93.441281
66005000,44.303475,-93.463941
66005200,44.301355,-93.41959
66005500,44.380993,-93.437452
66006200,44.460362,-93.50313
66007100,44.485636,-93.301049
68000400,48.634115,-95.546915
69000100,47.464591,-91.783884
69000300,47.735524,-91.942214
69000400,47.895904,-91.788021
69000700,47.073192,-91.881489
69001600,47.165191,-91.869595
69002300,47.271389,-91.850752
69002800,47.231753,-91.829287
69003000,47.208159,-91.88679
69003600,47.336213,-91.827618
69004100,47.381164,-91.893964
69004600,47.50281,-91.88971
69004800,47.477898,-91.819271
69005000,47.515212,-91.866724
69005400,47.799118,-91.869606
69005600,47.781086,-91.827059
69005800,47.755832,-91.919527
69005900,47.753173,-91.921679
69006100,47.807051,-91.886649
69006200,47.957569,-91.838445
69006300,47.955322,-91.866133
69006500,47.950419,-91.914608
69006600,47.947087,-91.875915
69006900,47.914726,-91.857074
69007000,47.978858,-91.81537
69007900,48.031904,-91.834662
69008000,48.019882,-91.905239
69008200,48.006814,-91.872905
69008500,47.997507,-91.916619
69009600,48.078954,-91.895742
69011300,47.205753,-91.920603
69011400,47.380128,-91.915852
69011500,47.78358,-91.951696
69011700,47.813581,-91.896829
69011800,47.994439,-91.957015
69012000,47.988418,-91.91408
69012800,47.07018,-91.960738
69012900,47.068559,-91.997104
69014300,47.256415,-91.96261
69014400,47.32305,-91.973292
69015700,47.748284,-92.026471
69016100,47.878027,-92.023796
69016300,47.853577,-91.978721
69016301,47.853577,-91.978721
69016302,47.853577,-91.978721
69016600,47.826395,-92.006666
69016700,47.85804,-92.372165
69017600,48.058419,-91.944032
69018100,47.997455,-91.966588
69018900,47.98087,-91.942028
69019000,48.09175,-91.990639
69019900,48.073904,-91.945771
